id,family,population,block,sw,bb_cum97,bb_cum98,bb_cum99,ht99mm,ht98mm,ht97mm,growth_97,ws_sum,ws_wsum
1522_1,1626,TAR,4,51.5,8,NA,5,180,NA,NA,400,NA,NA
1522_2,1626,TAR,3,51.5,6,NA,NA,NA,55,NA,NA,NA,NA
1522_3,1626,TAR,3,51.5,3,NA,8,90,NA,NA,150,NA,NA
1522_4,1626,TAR,3,51.5,2,NA,8,125,NA,NA,150,NA,NA
1522_5,1626,TAR,2,51.5,6,8,NA,NA,NA,NA,450,2,0.461853431
1522_6,1626,TAR,4,51.5,6,NA,4,350,165,90,400,NA,NA
1522_7,1626,TAR,2,51.5,5,9,NA,NA,NA,NA,160,NA,NA
1522_8,1626,TAR,2,51.5,8,2,NA,NA,NA,NA,280,0,0
1522_9,1626,TAR,1,51.5,2,4,NA,NA,NA,NA,NA,0,0
1522_10,1626,TAR,3,51.5,2,NA,6,110,95,65,NA,NA,NA
1522_11,1626,TAR,2,51.5,6,5,NA,NA,NA,NA,580,6,1.910985695
1522_12,1627,TAR,3,53.5,4,NA,5,210,NA,NA,500,NA,NA
1522_13,1627,TAR,3,53.5,4,NA,6,195,NA,NA,510,NA,NA
1522_14,1627,TAR,3,53.5,5,NA,9,120,NA,NA,320,NA,NA
1522_15,1627,TAR,1,53.5,4,NA,NA,NA,NA,NA,310,0,0.734421187
1522_16,1627,TAR,1,53.5,5,3,NA,NA,NA,NA,150,NA,NA
1522_17,1627,TAR,1,53.5,5,NA,NA,NA,NA,NA,420,0,0
1525_1,1627,TAR,4,53.5,4,NA,4,210,110,NA,470,NA,NA
1525_2,1627,TAR,2,53.5,7,7,NA,NA,NA,NA,600,4,1.598137309
1525_3,1627,TAR,2,53.5,7,8,NA,NA,NA,NA,490,5,1.437902932
1525_4,1627,TAR,2,53.5,6,8,NA,NA,NA,NA,670,6,1.543775102
1525_5,1627,TAR,2,53.5,7,7,NA,NA,NA,NA,520,2,0.461853431
1525_6,1627,TAR,2,53.5,8,6,NA,NA,NA,NA,520,2,0.461853431
1525_7,1627,TAR,1,53.5,4,6,NA,NA,NA,NA,NA,0,0
1525_8,1627,TAR,1,53.5,2,NA,NA,NA,NA,NA,270,0,0.367210594
1525_9,1627,TAR,4,53.5,7,6,10,100,NA,NA,NA,NA,NA
1525_10,1627,TAR,4,53.5,4,NA,10,130,NA,NA,NA,NA,NA
1526_1,1627,TAR,4,53.5,5,NA,4,170,NA,NA,460,NA,NA
1526_2,1627,TAR,3,53.5,8,6,7,150,NA,NA,300,NA,NA
1526_3,1627,TAR,4,53.5,6,NA,8,240,NA,NA,460,NA,NA
1526_4,1629,TAR,3,37,4,4,9,135,NA,120,230,NA,NA
1526_5,1629,TAR,3,37,8,NA,7,130,NA,90,350,NA,NA
1526_6,1629,TAR,1,37,9,NA,NA,NA,NA,NA,370,2,1.196274618
1526_7,1629,TAR,1,37,6,7,NA,NA,NA,NA,500,6,1.910985695
1526_8,1629,TAR,3,37,7,NA,8,200,NA,NA,350,NA,NA
1526_9,1629,TAR,3,37,5,NA,8,70,NA,NA,NA,NA,NA
1526_10,1629,TAR,2,37,9,9,NA,NA,NA,NA,520,4,0.863716122
1526_11,1629,TAR,1,37,10,8,NA,NA,NA,NA,NA,NA,NA
1526_12,1629,TAR,3,37,6,7,4,100,NA,NA,260,NA,NA
1526_13,1629,TAR,2,37,9,NA,NA,NA,NA,NA,400,2,0.461853431
1526_14,1629,TAR,2,37,6,8,NA,NA,NA,NA,630,4,0.863716122
1526_15,1629,TAR,2,37,NA,7,NA,NA,NA,NA,200,5,0.945637793
1526_16,1629,TAR,2,37,9,10,NA,NA,NA,NA,600,7,1.383540725
1526_17,1629,TAR,1,37,7,6,NA,NA,NA,NA,100,0,0.367210594
1526_18,1629,TAR,1,37,7,NA,NA,NA,NA,NA,NA,NA,NA
1528_1,1629,TAR,4,37,6,NA,2,160,120,NA,300,NA,NA
1528_2,1629,TAR,4,37,6,NA,4,175,NA,NA,NA,NA,NA
1528_3,1629,TAR,4,37,NA,8,10,80,NA,NA,100,NA,NA
1528_4,1629,TAR,4,37,7,NA,6,NA,NA,NA,420,NA,NA
1528_5,1603,TAR,1,51,NA,NA,NA,NA,NA,NA,NA,NA,NA
1528_6,1603,TAR,2,51,NA,NA,NA,NA,NA,NA,NA,NA,NA
1528_7,1603,TAR,1,51,NA,NA,NA,NA,NA,NA,NA,NA,NA
1528_8,1603,TAR,2,51,NA,NA,NA,NA,NA,NA,NA,NA,NA
1528_9,1603,TAR,1,51,NA,NA,NA,NA,NA,NA,NA,NA,NA
1528_10,1603,TAR,1,51,NA,NA,NA,NA,NA,NA,NA,NA,NA
1528_11,1603,TAR,2,51,NA,NA,NA,NA,NA,NA,NA,NA,NA
1528_12,1603,TAR,2,51,NA,NA,NA,NA,NA,NA,NA,NA,NA
1528_13,1603,TAR,2,51,NA,NA,NA,NA,NA,NA,NA,NA,NA
1528_14,1603,TAR,1,51,NA,NA,NA,NA,NA,NA,NA,NA,NA
1528_15,1604,TAR,4,58,4,8,6,235,125,NA,720,NA,NA
1528_16,1604,TAR,4,58,7,NA,8,130,NA,NA,380,NA,NA
1528_17,1604,TAR,4,58,6,NA,9,100,NA,NA,50,NA,NA
1528_18,1604,TAR,2,58,7,9,NA,NA,NA,NA,360,0,0
1528_19,1604,TAR,2,58,6,NA,NA,NA,NA,NA,470,0,0
1529_1,1604,TAR,2,58,8,NA,NA,NA,NA,NA,560,4,0.863716122
1529_2,1604,TAR,3,58,6,NA,7,125,110,NA,220,NA,NA
1529_3,1604,TAR,4,58,7,NA,7,65,NA,NA,NA,NA,NA
1529_4,1604,TAR,1,58,6,8,NA,NA,NA,NA,620,7,2.117961912
1529_5,1604,TAR,1,58,9,8,NA,NA,NA,NA,350,2,0.461853431
1529_6,1604,TAR,1,58,7,8,NA,NA,NA,NA,650,10,2.17232412
1529_7,1604,TAR,1,58,6,6,NA,NA,NA,NA,NA,0,0
1529_8,1604,TAR,2,58,8,8,NA,NA,NA,NA,450,2,0.829064024
1529_9,1604,TAR,3,58,7,NA,6,135,NA,NA,450,NA,NA
1529_10,1604,TAR,3,58,8,NA,8,210,190,NA,470,NA,NA
1529_11,1604,TAR,3,58,8,7,8,185,165,100,350,NA,NA
1529_12,1604,TAR,3,58,6,NA,7,60,NA,NA,NA,NA,NA
1529_13,1605,TAR,1,46.5,6,6,NA,NA,NA,NA,700,8,2.17232412
1529_14,1605,TAR,1,46.5,4,2,NA,NA,NA,NA,600,5,1.036040241
1529_15,1605,TAR,1,46.5,6,2,NA,NA,NA,NA,560,6,1.243016458
1529_16,1605,TAR,1,46.5,6,2,NA,NA,NA,NA,560,8,1.437902932
1529_17,1605,TAR,4,46.5,6,NA,5,220,NA,NA,360,NA,NA
1530_1,1605,TAR,4,46.5,7,6,5,285,155,110,600,NA,NA
1530_2,1605,TAR,4,46.5,8,7,6,220,NA,115,470,NA,NA
1530_3,1605,TAR,3,46.5,4,NA,7,230,120,NA,420,NA,NA
1530_4,1605,TAR,3,46.5,2,2,5,240,NA,130,550,NA,NA
1530_5,1605,TAR,3,46.5,2,NA,5,120,95,NA,NA,NA,NA
1530_6,1605,TAR,3,46.5,2,NA,4,150,NA,110,370,NA,NA
1530_7,1605,TAR,4,46.5,5,5,7,170,NA,NA,500,NA,NA
1530_8,1605,TAR,2,46.5,7,4,NA,NA,NA,NA,520,7,2.117961912
1530_9,1605,TAR,2,46.5,7,4,NA,NA,NA,NA,700,8,2.312848386
1530_10,1605,TAR,4,46.5,6,5,5,215,120,NA,480,NA,NA
1533_1,1605,TAR,2,46.5,6,NA,NA,NA,NA,NA,460,7,1.383540725
1533_2,1605,TAR,2,46.5,7,NA,NA,NA,NA,NA,630,7,1.383540725
1533_3,1605,TAR,2,46.5,8,9,NA,NA,NA,NA,620,9,2
1533_4,1607,TAR,1,58.5,2,NA,NA,NA,NA,NA,NA,NA,NA
1533_5,1607,TAR,1,58.5,8,NA,NA,NA,NA,NA,280,2,0.829064024
1533_6,1607,TAR,3,58.5,6,8,4,160,NA,NA,370,NA,NA
1533_7,1607,TAR,4,58.5,5,6,5,140,130,95,NA,NA,NA
1533_8,1607,TAR,4,58.5,7,NA,6,160,NA,NA,450,NA,NA
1533_9,1607,TAR,1,58.5,8,8,NA,NA,NA,NA,520,1,0.598137309
1533_10,1607,TAR,1,58.5,6,4,NA,NA,NA,NA,450,3,0.668829648
1533_11,1607,TAR,3,58.5,7,9,9,70,NA,NA,100,NA,NA
1533_12,1607,TAR,3,58.5,6,NA,7,385,125,110,520,NA,NA
1533_13,1607,TAR,4,58.5,6,NA,4,190,110,105,500,NA,NA
1533_14,1607,TAR,2,58.5,10,9,NA,NA,NA,NA,200,2,1.196274618
1533_15,1607,TAR,1,58.5,7,2,NA,NA,NA,NA,550,5,1.036040241
1533_16,1607,TAR,2,58.5,9,9,NA,NA,NA,NA,260,2,0.829064024
1533_17,1607,TAR,3,58.5,2,NA,3,245,120,NA,350,NA,NA
1533_18,1607,TAR,3,58.5,9,8,4,210,NA,NA,300,NA,NA
1533_19,1607,TAR,4,58.5,4,NA,7,125,NA,NA,NA,NA,NA
1534_1,1607,TAR,2,58.5,NA,6,NA,NA,NA,NA,500,2,0.829064024
1534_2,1607,TAR,2,58.5,7,7,NA,NA,NA,NA,650,6,1.543775102
1534_3,1607,TAR,2,58.5,7,8,NA,NA,NA,NA,750,6,1.543775102
1534_4,1608,TAR,4,69.5,5,NA,3,380,170,130,700,NA,NA
1534_5,1608,TAR,1,69.5,6,6,NA,NA,NA,NA,690,6,1.610227052
1534_6,1608,TAR,2,69.5,6,NA,NA,NA,NA,NA,620,7,1.383540725
1534_7,1608,TAR,2,69.5,6,NA,NA,NA,NA,NA,1380,10,1.805113526
1534_8,1608,TAR,2,69.5,6,2,NA,NA,NA,NA,560,10,2.539534713
1534_9,1608,TAR,2,69.5,4,NA,NA,NA,NA,NA,NA,0,0
1534_10,1608,TAR,4,69.5,6,NA,2,305,150,NA,300,NA,NA
1534_11,1608,TAR,3,69.5,3,NA,7,180,165,90,400,NA,NA
1534_12,1608,TAR,1,69.5,4,8,NA,NA,NA,NA,280,1,0.230926715
1534_13,1608,TAR,1,69.5,8,7,NA,NA,NA,NA,600,7,1.230926715
1534_14,1608,TAR,1,69.5,7,NA,NA,NA,NA,NA,930,10,2.539534713
1534_15,1608,TAR,3,69.5,5,7,7,305,NA,190,700,NA,NA
1534_16,1608,TAR,4,69.5,5,NA,3,245,110,NA,400,NA,NA
1534_17,1608,TAR,4,69.5,5,7,3,260,125,NA,500,NA,NA
1601_1,1608,TAR,4,69.5,6,2,3,210,130,NA,580,NA,NA
1601_2,1608,TAR,3,69.5,3,NA,7,NA,190,130,650,NA,NA
1601_3,1608,TAR,3,69.5,9,NA,7,150,NA,NA,300,NA,NA
1601_4,1609,TAR,1,41,7,6,NA,NA,NA,NA,460,1,0.230926715
1601_5,1609,TAR,1,41,2,NA,NA,NA,NA,NA,NA,NA,NA
1601_6,1609,TAR,1,41,7,NA,NA,NA,NA,NA,370,10,2.539534713
1601_7,1609,TAR,2,41,6,3,NA,NA,NA,NA,450,5,1.770461429
1601_8,1609,TAR,1,41,8,3,NA,NA,NA,NA,650,5,1.036040241
1601_9,1609,TAR,1,41,5,2,NA,NA,NA,NA,500,0,0.734421187
1601_10,1609,TAR,4,41,6,NA,8,200,75,NA,350,NA,NA
1601_11,1609,TAR,4,41,6,NA,7,110,80,NA,150,NA,NA
1601_12,1609,TAR,3,41,6,NA,7,210,100,NA,320,NA,NA
1601_13,1609,TAR,3,41,6,NA,6,255,120,85,320,NA,NA
1601_14,1609,TAR,3,41,7,7,7,65,NA,NA,NA,NA,NA
1601_15,1609,TAR,2,41,6,2,NA,NA,NA,NA,650,10,2.539534713
1601_16,1609,TAR,4,41,5,NA,9,115,85,NA,200,NA,NA
1601_17,1609,TAR,4,41,6,8,7,140,85,NA,350,NA,NA
1601_18,1609,TAR,4,41,5,5,7,105,60,NA,150,NA,NA
1601_19,1209,TAR,3,41,4,NA,NA,NA,NA,NA,NA,NA,NA
1602_1,1609,TAR,3,41,6,NA,7,90,70,NA,NA,NA,NA
1602_2,1609,TAR,2,41,7,8,NA,NA,NA,NA,200,0,0.367210594
1602_3,1609,TAR,2,41,6,9,NA,NA,NA,NA,430,0,0.367210594
1602_4,1609,TAR,2,41,4,NA,NA,NA,NA,NA,210,0,0.734421187
1602_5,701,VTX,1,50.7,9,9,NA,NA,NA,NA,560,3,1.036040241
1602_6,701,VTX,1,50.7,6,7,NA,NA,NA,NA,650,6,1.543775102
1602_7,701,VTX,1,50.7,9,NA,NA,NA,NA,NA,470,1,0.230926715
1602_8,701,VTX,1,50.7,8,NA,NA,NA,NA,NA,520,0,0.367210594
1602_9,701,VTX,3,50.7,3,NA,3,275,115,NA,430,NA,NA
1602_10,701,VTX,3,50.7,5,NA,4,160,NA,NA,480,NA,NA
1602_11,701,VTX,3,50.7,8,NA,5,250,100,NA,NA,NA,NA
1602_12,701,VTX,4,50.7,8,NA,NA,NA,NA,NA,NA,NA,NA
1602_13,701,VTX,4,50.7,4,9,7,160,NA,NA,380,NA,NA
1602_14,701,VTX,4,50.7,6,9,5,170,NA,NA,500,NA,NA
1602_15,701,VTX,4,50.7,7,NA,7,100,NA,NA,260,NA,NA
1602_16,701,VTX,2,50.7,8,8,NA,NA,NA,NA,590,6,1.543775102
1602_17,701,VTX,3,50.7,3,NA,6,130,60,NA,80,NA,NA
1603_1,701,VTX,2,50.7,6,7,NA,NA,NA,NA,700,9,2.367210594
1603_2,701,VTX,2,50.7,8,7,NA,NA,NA,NA,400,2,1.196274618
1603_3,701,VTX,2,50.7,9,NA,NA,NA,NA,NA,400,2,1.196274618
1603_4,710,VTX,1,54,8,8,NA,NA,NA,NA,340,1,0.598137309
1603_5,710,VTX,1,54,6,NA,NA,NA,NA,NA,340,1,0.965347903
1603_6,710,VTX,2,54,7,NA,NA,NA,NA,NA,420,0,0
1603_7,710,VTX,2,54,8,10,NA,NA,NA,NA,600,4,0.863716122
1603_8,710,VTX,1,54,6,NA,NA,NA,NA,NA,430,5,1.403250835
1603_9,710,VTX,1,54,6,7,NA,NA,NA,NA,NA,NA,NA
1603_10,710,VTX,3,54,7,NA,3,220,110,NA,350,NA,NA
1604_1,710,VTX,3,54,6,NA,NA,215,NA,NA,300,NA,NA
1604_2,710,VTX,1,54,2,NA,NA,NA,NA,NA,250,1,0.874945454
1604_3,710,VTX,4,54,4,6,8,125,NA,NA,200,NA,NA
1604_4,710,VTX,4,54,7,NA,7,150,NA,NA,300,NA,NA
1604_5,710,VTX,4,54,6,NA,6,115,NA,NA,400,NA,NA
1604_6,710,VTX,4,54,6,NA,8,300,150,80,450,NA,NA
1604_7,710,VTX,4,54,6,NA,NA,160,NA,NA,480,NA,NA
1604_8,710,VTX,3,54,6,NA,7,190,NA,NA,280,NA,NA
1604_9,710,VTX,2,54,7,NA,NA,NA,NA,NA,570,3,0.668829648
1604_10,710,VTX,2,54,6,9,NA,NA,NA,NA,550,4,0.723191855
1604_11,710,VTX,3,54,5,NA,2,180,90,60,250,NA,NA
1604_12,710,VTX,2,54,6,NA,NA,NA,NA,NA,510,2,1.196274618
1604_13,710,VTX,3,54,7,8,7,200,130,100,340,NA,NA
1604_14,711,VTX,4,76,5,8,7,140,NA,NA,300,NA,NA
1604_15,711,VTX,4,76,6,2,4,415,190,110,700,NA,NA
1604_16,711,VTX,3,76,8,6,7,145,140,105,400,NA,NA
1604_17,711,VTX,4,76,6,8,7,270,NA,NA,500,NA,NA
1605_1,711,VTX,3,76,6,NA,NA,250,NA,160,550,NA,NA
1605_2,711,VTX,3,76,6,5,2,165,NA,135,480,NA,NA
1605_3,711,VTX,3,76,6,8,4,305,NA,NA,570,NA,NA
1605_4,711,VTX,3,76,3,NA,6,180,NA,NA,360,NA,NA
1605_5,711,VTX,1,76,7,9,NA,NA,NA,NA,450,6,1.176564508
1605_6,711,VTX,1,76,7,6,NA,NA,NA,NA,420,2,0.829064024
1605_7,711,VTX,2,76,9,9,NA,NA,NA,NA,460,0,0.734421187
1605_8,711,VTX,2,76,6,9,NA,NA,NA,NA,600,5,1.770461429
1605_9,711,VTX,2,76,6,5,NA,NA,NA,NA,600,2,1.196274618
1605_10,711,VTX,2,76,7,5,NA,NA,NA,NA,800,7,1.437902932
1605_11,711,VTX,1,76,6,NA,NA,NA,NA,NA,400,2,1.196274618
1605_12,711,VTX,4,76,6,4,3,300,140,110,520,NA,NA
1605_13,711,VTX,1,76,8,NA,NA,NA,NA,NA,410,2,0.461853431
1605_14,715,VTX,3,53.8,9,NA,6,175,NA,NA,300,NA,NA
1605_15,715,VTX,3,53.8,5,NA,3,160,NA,130,500,NA,NA
1605_16,715,VTX,2,53.8,7,5,NA,NA,NA,NA,480,6,1.910985695
1605_17,715,VTX,2,53.8,7,6,NA,NA,NA,NA,860,5,1.403250835
1605_18,715,VTX,3,53.8,10,NA,7,110,NA,NA,NA,NA,NA
1607_1,715,VTX,2,53.8,6,2,NA,NA,NA,NA,560,4,1.598137309
1607_2,715,VTX,4,53.8,7,NA,8,175,100,NA,280,NA,NA
1607_3,715,VTX,2,53.8,9,NA,NA,NA,NA,NA,550,2,0.461853431
1607_4,715,VTX,3,53.8,5,NA,6,200,NA,NA,580,NA,NA
1607_5,715,VTX,4,53.8,4,NA,5,120,NA,NA,150,NA,NA
1607_6,715,VTX,1,53.8,5,5,NA,NA,NA,NA,370,0,0.734421187
1607_7,715,VTX,1,53.8,9,5,NA,NA,NA,NA,630,5,1.68005898
1607_8,715,VTX,2,53.8,8,5,NA,NA,NA,NA,920,4,1.230926715
1607_9,715,VTX,1,53.8,7,4,NA,NA,NA,NA,NA,NA,NA
1607_10,715,VTX,4,53.8,4,4,3,350,170,140,840,NA,NA
1607_11,715,VTX,4,53.8,8,NA,2,230,NA,155,520,NA,NA
1607_12,715,VTX,1,53.8,6,5,NA,NA,NA,NA,590,5,1.68005898
1607_13,715,VTX,1,53.8,6,4,NA,NA,NA,NA,620,0,0.734421187
1607_14,715,VTX,4,53.8,4,NA,8,205,100,55,NA,NA,NA
1607_15,717,VTX,2,49,8,8,NA,NA,NA,NA,670,6,1.176564508
1607_16,717,VTX,2,49,8,9,NA,NA,NA,NA,820,9,2.117961912
1607_17,717,VTX,1,49,7,5,NA,NA,NA,NA,600,3,1.403250835
1607_18,717,VTX,1,49,2,3,NA,NA,NA,NA,400,1,0.965347903
1607_19,717,VTX,1,49,6,5,NA,NA,NA,NA,NA,0,0
1608_1,717,VTX,3,49,2,5,5,190,NA,NA,180,NA,NA
1608_2,717,VTX,1,49,6,4,NA,NA,NA,NA,370,0,0
1608_3,717,VTX,3,49,4,3,4,150,NA,NA,110,NA,NA
1608_4,717,VTX,3,49,6,3,6,145,NA,120,120,NA,NA
1608_5,717,VTX,4,49,6,NA,3,265,140,100,460,NA,NA
1608_6,717,VTX,4,49,6,5,5,305,NA,NA,620,NA,NA
1608_7,717,VTX,4,49,6,6,4,285,140,100,480,NA,NA
1608_8,717,VTX,4,49,9,NA,6,225,115,NA,460,NA,NA
1608_9,717,VTX,4,49,8,6,NA,180,150,NA,450,NA,NA
1608_10,717,VTX,3,49,5,NA,6,140,NA,NA,520,NA,NA
1608_11,717,VTX,2,49,8,7,NA,NA,NA,NA,910,9,2.485172506
1608_12,717,VTX,2,49,8,5,NA,NA,NA,NA,740,7,2.117961912
1608_13,717,VTX,3,49,2,NA,2,130,120,NA,350,NA,NA
1608_14,719,VTX,4,59.5,7,6,3,290,135,110,560,NA,NA
1608_15,719,VTX,1,59.5,5,5,NA,NA,NA,NA,410,2,0.461853431
1608_16,719,VTX,1,59.5,9,NA,NA,NA,NA,NA,200,NA,NA
1608_17,719,VTX,3,59.5,6,NA,6,200,NA,NA,NA,NA,NA
1609_1,719,VTX,3,59.5,6,NA,8,90,NA,NA,NA,NA,NA
1609_2,719,VTX,3,59.5,8,NA,6,110,NA,NA,NA,NA,NA
1609_3,719,VTX,4,59.5,7,6,6,140,NA,NA,530,NA,NA
1609_4,719,VTX,1,59.5,8,9,NA,NA,NA,NA,350,0,0.367210594
1609_5,719,VTX,1,59.5,9,NA,NA,NA,NA,NA,NA,0,0
1609_6,719,VTX,2,59.5,10,NA,NA,NA,NA,NA,NA,6,1.734421187
1609_7,719,VTX,1,59.5,8,NA,NA,NA,NA,NA,NA,NA,NA
1609_8,719,VTX,3,59.5,10,NA,6,135,NA,50,200,NA,NA
1609_9,719,VTX,2,59.5,9,9,NA,NA,NA,NA,310,3,1.403250835
1609_10,719,VTX,2,59.5,7,NA,NA,NA,NA,NA,400,7,1.750751319
1609_11,719,VTX,2,59.5,10,2,NA,NA,NA,NA,570,7,1.383540725
1609_12,719,VTX,4,59.5,6,NA,5,335,125,110,550,NA,NA
1609_13,719,VTX,4,59.5,8,NA,9,130,NA,NA,320,NA,NA
1609_14,719,VTX,2,59.5,9,NA,NA,NA,NA,NA,300,3,1.036040241
1609_15,722,VTX,1,53.7,4,5,NA,NA,NA,NA,170,NA,NA
1609_16,722,VTX,1,53.7,3,4,NA,NA,NA,NA,480,0,0
1609_17,722,VTX,3,53.7,2,NA,6,100,NA,NA,150,NA,NA
1609_18,722,VTX,3,53.7,4,NA,7,90,NA,NA,150,NA,NA
1609_19,722,VTX,2,53.7,7,5,NA,NA,NA,NA,450,1,0.965347903
1610_1,722,VTX,3,53.7,5,8,5,180,NA,130,500,NA,NA
1610_2,722,VTX,3,53.7,2,4,5,90,NA,NA,180,NA,NA
1610_3,722,VTX,2,53.7,7,3,NA,NA,NA,NA,800,7,1.383540725
1610_4,722,VTX,4,53.7,5,NA,NA,235,NA,NA,520,NA,NA
1610_5,722,VTX,4,53.7,6,NA,2,250,NA,NA,560,NA,NA
1610_6,722,VTX,3,53.7,6,3,NA,270,NA,125,200,NA,NA
1610_7,722,VTX,1,53.7,6,5,NA,NA,NA,NA,220,0,0
1610_8,722,VTX,1,53.7,5,5,NA,NA,NA,NA,NA,5,1.68005898
1610_9,722,VTX,1,53.7,2,3,NA,NA,NA,NA,400,5,1.036040241
1610_10,722,VTX,2,53.7,7,8,NA,NA,NA,NA,500,5,1.68005898
1610_11,722,VTX,2,53.7,6,2,NA,NA,NA,NA,560,7,1.230926715
1610_12,722,VTX,4,53.7,4,NA,4,290,110,NA,280,NA,NA
1610_13,722,VTX,4,53.7,4,2,5,200,100,NA,340,NA,NA
1610_14,722,VTX,2,53.7,6,3,NA,NA,NA,NA,620,2,1.196274618
1610_15,722,VTX,4,53.7,5,4,6,365,140,100,500,NA,NA
1610_16,724,VTX,1,61.5,7,9,NA,NA,NA,NA,270,NA,NA
1610_17,724,VTX,1,61.5,6,9,NA,NA,NA,NA,450,1,0.598137309
1611_1,724,VTX,3,61.5,5,NA,5,180,NA,NA,150,NA,NA
1611_2,724,VTX,1,61.5,8,9,NA,NA,NA,NA,NA,NA,NA
1611_3,724,VTX,1,61.5,6,9,NA,NA,NA,NA,310,0,0.367210594
1611_4,724,VTX,3,61.5,9,NA,9,135,NA,NA,300,NA,NA
1611_5,724,VTX,4,61.5,6,NA,6,265,NA,NA,480,NA,NA
1611_6,724,VTX,4,61.5,7,NA,7,130,NA,NA,NA,NA,NA
1611_7,724,VTX,4,61.5,6,NA,6,105,NA,NA,300,NA,NA
1611_8,724,VTX,4,61.5,7,5,7,130,NA,NA,500,NA,NA
1611_9,724,VTX,2,61.5,8,9,NA,NA,NA,NA,570,6,1.543775102
1611_10,724,VTX,2,61.5,6,NA,NA,NA,NA,NA,400,0,0.734421187
1613_1,724,VTX,2,61.5,6,9,NA,NA,NA,NA,380,0,0
1613_2,724,VTX,3,61.5,6,NA,10,125,NA,NA,200,NA,NA
1613_3,724,VTX,2,61.5,7,9,NA,NA,NA,NA,470,0,0
1613_4,724,VTX,3,61.5,9,8,6,110,NA,NA,200,NA,NA
1613_5,725,VTX,4,59.7,4,NA,7,120,NA,NA,NA,NA,NA
1613_6,725,VTX,1,59.7,6,9,NA,NA,NA,NA,150,0,0.367210594
1613_7,725,VTX,4,59.7,5,NA,5,215,100,90,350,NA,NA
1613_8,725,VTX,2,59.7,6,9,NA,NA,NA,NA,540,2,0.829064024
1613_9,725,VTX,2,59.7,4,NA,NA,NA,NA,NA,460,4,0.863716122
1613_10,725,VTX,3,59.7,9,NA,8,210,NA,NA,400,NA,NA
1613_11,725,VTX,1,59.7,4,3,NA,NA,NA,NA,430,4,0.805113526
1613_12,725,VTX,1,59.7,5,NA,NA,NA,NA,NA,550,1,0.598137309
1613_13,725,VTX,1,59.7,5,6,NA,NA,NA,NA,200,0,0.367210594
1613_14,725,VTX,2,59.7,6,6,NA,NA,NA,NA,650,5,1.036040241
1613_15,725,VTX,3,59.7,7,NA,4,280,130,100,400,NA,NA
1613_16,725,VTX,2,59.7,3,5,NA,NA,NA,NA,250,0,0.734421187
1613_17,725,VTX,3,59.7,9,NA,6,235,NA,NA,300,NA,NA
1613_18,725,VTX,3,59.7,6,NA,8,120,105,60,100,NA,NA
1615_1,725,VTX,1,59.7,2,7,NA,NA,NA,NA,NA,0,0.734421187
1615_2,725,VTX,4,59.7,6,7,8,265,160,NA,400,NA,NA
1615_3,725,VTX,4,59.7,5,NA,6,130,NA,NA,400,NA,NA
1615_4,725,VTX,4,59.7,4,2,6,210,NA,NA,NA,NA,NA
1615_5,725,VTX,2,59.7,7,6,NA,NA,NA,NA,NA,NA,NA
1615_6,725,VTX,3,59.7,5,NA,7,150,NA,NA,180,NA,NA
1615_7,726,VTX,1,48.5,7,10,NA,NA,NA,NA,370,0,0
1615_8,726,VTX,3,48.5,9,8,8,150,NA,NA,460,NA,NA
1615_9,726,VTX,4,48.5,7,8,2,175,NA,NA,500,NA,NA
1615_10,726,VTX,2,48.5,6,6,NA,NA,NA,NA,510,0,0.734421187
1615_11,726,VTX,2,48.5,6,5,NA,NA,NA,NA,450,0,0.734421187
1615_12,726,VTX,3,48.5,8,8,8,80,NA,NA,NA,NA,NA
1615_13,726,VTX,1,48.5,6,8,NA,NA,NA,NA,310,0,0
1615_14,726,VTX,1,48.5,6,9,NA,NA,NA,NA,450,2,0.829064024
1615_15,726,VTX,3,48.5,8,6,5,310,125,90,350,NA,NA
1615_16,726,VTX,1,48.5,6,6,NA,NA,NA,NA,400,0,0.734421187
1615_17,726,VTX,2,48.5,9,NA,NA,NA,NA,NA,320,0,0.367210594
1615_18,726,VTX,2,48.5,6,10,NA,NA,NA,NA,200,0,0
1616_1,726,VTX,3,48.5,9,7,3,290,NA,170,470,NA,NA
1616_2,726,VTX,3,48.5,9,7,6,100,NA,NA,330,NA,NA
1616_3,726,VTX,4,48.5,8,9,10,NA,NA,NA,320,NA,NA
1616_4,726,VTX,4,48.5,5,NA,2,75,NA,NA,330,NA,NA
1616_5,727,VTX,1,60.5,6,NA,NA,NA,NA,NA,280,1,0.965347903
1616_6,727,VTX,1,60.5,8,8,NA,NA,NA,NA,340,7,1.598137309
1616_7,727,VTX,2,60.5,4,4,NA,NA,NA,NA,420,2,1.196274618
1616_8,727,VTX,1,60.5,6,9,NA,NA,NA,NA,530,3,1.036040241
1616_9,727,VTX,3,60.5,7,7,4,230,100,NA,NA,NA,NA
1616_10,727,VTX,1,60.5,6,NA,NA,NA,NA,NA,350,1,0.598137309
1616_11,727,VTX,4,60.5,6,5,6,275,150,NA,400,NA,NA
1616_12,727,VTX,4,60.5,6,NA,6,180,NA,NA,450,NA,NA
1616_13,727,VTX,4,60.5,6,NA,6,190,NA,NA,420,NA,NA
1616_14,727,VTX,4,60.5,7,NA,7,135,NA,NA,NA,NA,NA
1616_15,727,VTX,4,60.5,4,NA,8,160,NA,NA,NA,NA,NA
